 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  24.12.2021    Time:  14: 7:36
 Units: L = cm   , T = hours, M = mmol 


    TLevel      Time          dt      Iter    ItCum  KodT  KodB  Convergency
    87121  0.8712100E+01  0.10000E-03    2   174242     0     1     T
    87131  0.8713100E+01  0.10000E-03    2   174262     0     1     T
    87141  0.8714100E+01  0.10000E-03    2   174282     0     1     T
    87151  0.8715100E+01  0.10000E-03    2   174302     0     1     T
    87161  0.8716100E+01  0.10000E-03    2   174322     0     1     T
    87171  0.8717100E+01  0.10000E-03    2   174342     0     1     T
    87181  0.8718100E+01  0.10000E-03    2   174362     0     1     T
    87191  0.8719100E+01  0.10000E-03    2   174382     0     1     T
    87201  0.8720100E+01  0.10000E-03    2   174402     0     1     T
    87211  0.8721100E+01  0.10000E-03    2   174422     0     1     T
    87221  0.8722100E+01  0.10000E-03    2   174442     0     1     T
    87231  0.8723100E+01  0.10000E-03    2   174462     0     1     T
    87241  0.8724100E+01  0.10000E-03    2   174482     0     1     T
    87251  0.8725100E+01  0.10000E-03    2   174502     0     1     T
    87261  0.8726100E+01  0.10000E-03    2   174522     0     1     T
    87271  0.8727100E+01  0.10000E-03    2   174542     0     1     T
    87281  0.8728100E+01  0.10000E-03    2   174562     0     1     T
    87291  0.8729100E+01  0.10000E-03    2   174582     0     1     T
    87301  0.8730100E+01  0.10000E-03    2   174602     0     1     T
    87311  0.8731100E+01  0.10000E-03    2   174622     0     1     T
    87321  0.8732100E+01  0.10000E-03    2   174642     0     1     T
    87331  0.8733100E+01  0.10000E-03    2   174662     0     1     T
    87341  0.8734100E+01  0.10000E-03    2   174682     0     1     T
    87351  0.8735100E+01  0.10000E-03    2   174702     0     1     T
    87361  0.8736100E+01  0.10000E-03    2   174722     0     1     T
    87371  0.8737100E+01  0.10000E-03    2   174742     0     1     T
    87381  0.8738100E+01  0.10000E-03    2   174762     0     1     T
    87391  0.8739100E+01  0.10000E-03    2   174782     0     1     T
    87401  0.8740100E+01  0.10000E-03    2   174802     0     1     T
    87411  0.8741100E+01  0.10000E-03    2   174822     0     1     T
    87421  0.8742100E+01  0.10000E-03    2   174842     0     1     T
    87431  0.8743100E+01  0.10000E-03    2   174862     0     1     T
    87441  0.8744100E+01  0.10000E-03    2   174882     0     1     T
    87451  0.8745100E+01  0.10000E-03    2   174902     0     1     T
    87461  0.8746100E+01  0.10000E-03    2   174922     0     1     T
    87471  0.8747100E+01  0.10000E-03    2   174942     0     1     T
    87481  0.8748100E+01  0.10000E-03    2   174962     0     1     T
    87491  0.8749100E+01  0.10000E-03    2   174982     0     1     T
    87501  0.8750100E+01  0.10000E-03    2   175002     0     1     T
    87511  0.8751100E+01  0.10000E-03    2   175022     0     1     T
    87521  0.8752100E+01  0.10000E-03    2   175042     0     1     T
    87531  0.8753100E+01  0.10000E-03    2   175062     0     1     T
    87541  0.8754100E+01  0.10000E-03    2   175082     0     1     T
    87551  0.8755100E+01  0.10000E-03    2   175102     0     1     T
    87561  0.8756100E+01  0.10000E-03    2   175122     0     1     T
    87571  0.8757100E+01  0.10000E-03    2   175142     0     1     T
    87581  0.8758100E+01  0.10000E-03    2   175162     0     1     T
    87591  0.8759100E+01  0.10000E-03    2   175182     0     1     T
    87601  0.8760100E+01  0.10000E-03    2   175202     0     1     T
    87611  0.8761100E+01  0.10000E-03    2   175222     0     1     T
    87621  0.8762100E+01  0.10000E-03    2   175242     0     1     T
    87631  0.8763100E+01  0.10000E-03    2   175262     0     1     T
    87641  0.8764100E+01  0.10000E-03    2   175282     0     1     T
    87651  0.8765100E+01  0.10000E-03    2   175302     0     1     T
    87661  0.8766100E+01  0.10000E-03    2   175322     0     1     T
    87671  0.8767100E+01  0.10000E-03    2   175342     0     1     T
    87681  0.8768100E+01  0.10000E-03    2   175362     0     1     T
    87691  0.8769100E+01  0.10000E-03    2   175382     0     1     T
    87701  0.8770100E+01  0.10000E-03    2   175402     0     1     T
    87711  0.8771100E+01  0.10000E-03    2   175422     0     1     T
    87721  0.8772100E+01  0.10000E-03    2   175442     0     1     T
    87731  0.8773100E+01  0.10000E-03    2   175462     0     1     T
    87741  0.8774100E+01  0.10000E-03    2   175482     0     1     T
    87751  0.8775100E+01  0.10000E-03    2   175502     0     1     T
    87761  0.8776100E+01  0.10000E-03    2   175522     0     1     T
    87771  0.8777100E+01  0.10000E-03    2   175542     0     1     T
    87781  0.8778100E+01  0.10000E-03    2   175562     0     1     T
    87791  0.8779100E+01  0.10000E-03    2   175582     0     1     T
    87801  0.8780100E+01  0.10000E-03    2   175602     0     1     T
    87811  0.8781100E+01  0.10000E-03    2   175622     0     1     T
    87821  0.8782100E+01  0.10000E-03    2   175642     0     1     T
    87831  0.8783100E+01  0.10000E-03    2   175662     0     1     T
    87841  0.8784100E+01  0.10000E-03    2   175682     0     1     T
    87851  0.8785100E+01  0.10000E-03    2   175702     0     1     T
    87861  0.8786100E+01  0.10000E-03    2   175722     0     1     T
    87871  0.8787100E+01  0.10000E-03    2   175742     0     1     T
    87881  0.8788100E+01  0.10000E-03    2   175762     0     1     T
    87891  0.8789100E+01  0.10000E-03    2   175782     0     1     T
    87901  0.8790100E+01  0.10000E-03    2   175802     0     1     T
    87911  0.8791100E+01  0.10000E-03    2   175822     0     1     T
    87921  0.8792100E+01  0.10000E-03    2   175842     0     1     T
    87931  0.8793100E+01  0.10000E-03    2   175862     0     1     T
    87941  0.8794100E+01  0.10000E-03    2   175882     0     1     T
    87951  0.8795100E+01  0.10000E-03    2   175902     0     1     T
    87961  0.8796100E+01  0.10000E-03    2   175922     0     1     T
    87971  0.8797100E+01  0.10000E-03    2   175942     0     1     T
    87981  0.8798100E+01  0.10000E-03    2   175962     0     1     T
    87991  0.8799100E+01  0.10000E-03    2   175982     0     1     T
    88000  0.8800000E+01  0.10000E-03    2   176000     0     1     T
    88001  0.8800100E+01  0.10000E-03    2   176002     0     1     T
    88011  0.8801100E+01  0.10000E-03    2   176022     0     1     T
    88021  0.8802100E+01  0.10000E-03    2   176042     0     1     T
    88031  0.8803100E+01  0.10000E-03    2   176062     0     1     T
    88041  0.8804100E+01  0.10000E-03    2   176082     0     1     T
    88051  0.8805100E+01  0.10000E-03    2   176102     0     1     T
    88061  0.8806100E+01  0.10000E-03    2   176122     0     1     T
    88071  0.8807100E+01  0.10000E-03    2   176142     0     1     T
    88081  0.8808100E+01  0.10000E-03    2   176162     0     1     T
    88091  0.8809100E+01  0.10000E-03    2   176182     0     1     T
    88101  0.8810100E+01  0.10000E-03    2   176202     0     1     T
    88111  0.8811100E+01  0.10000E-03    2   176222     0     1     T
    88121  0.8812100E+01  0.10000E-03    2   176242     0     1     T
    88131  0.8813100E+01  0.10000E-03    2   176262     0     1     T
    88141  0.8814100E+01  0.10000E-03    2   176282     0     1     T
    88151  0.8815100E+01  0.10000E-03    2   176302     0     1     T
    88161  0.8816100E+01  0.10000E-03    2   176322     0     1     T
    88171  0.8817100E+01  0.10000E-03    2   176342     0     1     T
    88181  0.8818100E+01  0.10000E-03    2   176362     0     1     T
    88191  0.8819100E+01  0.10000E-03    2   176382     0     1     T
    88201  0.8820100E+01  0.10000E-03    2   176402     0     1     T
    88211  0.8821100E+01  0.10000E-03    2   176422     0     1     T
    88221  0.8822100E+01  0.10000E-03    2   176442     0     1     T
    88231  0.8823100E+01  0.10000E-03    2   176462     0     1     T
    88241  0.8824100E+01  0.10000E-03    2   176482     0     1     T
    88251  0.8825100E+01  0.10000E-03    2   176502     0     1     T
    88261  0.8826100E+01  0.10000E-03    2   176522     0     1     T
    88271  0.8827100E+01  0.10000E-03    2   176542     0     1     T
    88281  0.8828100E+01  0.10000E-03    2   176562     0     1     T
    88291  0.8829100E+01  0.10000E-03    2   176582     0     1     T
    88301  0.8830100E+01  0.10000E-03    2   176602     0     1     T
    88311  0.8831100E+01  0.10000E-03    2   176622     0     1     T
    88321  0.8832100E+01  0.10000E-03    2   176642     0     1     T
    88331  0.8833100E+01  0.10000E-03    2   176662     0     1     T
    88341  0.8834100E+01  0.10000E-03    2   176682     0     1     T
    88351  0.8835100E+01  0.10000E-03    2   176702     0     1     T
    88361  0.8836100E+01  0.10000E-03    2   176722     0     1     T
    88371  0.8837100E+01  0.10000E-03    2   176742     0     1     T
    88381  0.8838100E+01  0.10000E-03    2   176762     0     1     T
    88391  0.8839100E+01  0.10000E-03    2   176782     0     1     T
    88401  0.8840100E+01  0.10000E-03    2   176802     0     1     T
    88411  0.8841100E+01  0.10000E-03    2   176822     0     1     T
    88421  0.8842100E+01  0.10000E-03    2   176842     0     1     T
    88431  0.8843100E+01  0.10000E-03    2   176862     0     1     T
    88441  0.8844100E+01  0.10000E-03    2   176882     0     1     T
    88451  0.8845100E+01  0.10000E-03    2   176902     0     1     T
    88461  0.8846100E+01  0.10000E-03    2   176922     0     1     T
    88471  0.8847100E+01  0.10000E-03    2   176942     0     1     T
    88481  0.8848100E+01  0.10000E-03    2   176962     0     1     T
    88491  0.8849100E+01  0.10000E-03    2   176982     0     1     T
    88501  0.8850100E+01  0.10000E-03    2   177002     0     1     T
    88511  0.8851100E+01  0.10000E-03    2   177022     0     1     T
    88521  0.8852100E+01  0.10000E-03    2   177042     0     1     T
    88531  0.8853100E+01  0.10000E-03    2   177062     0     1     T
    88541  0.8854100E+01  0.10000E-03    2   177082     0     1     T
    88551  0.8855100E+01  0.10000E-03    2   177102     0     1     T
    88561  0.8856100E+01  0.10000E-03    2   177122     0     1     T
    88571  0.8857100E+01  0.10000E-03    2   177142     0     1     T
    88581  0.8858100E+01  0.10000E-03    2   177162     0     1     T
    88591  0.8859100E+01  0.10000E-03    2   177182     0     1     T
    88601  0.8860100E+01  0.10000E-03    2   177202     0     1     T
    88611  0.8861100E+01  0.10000E-03    2   177222     0     1     T
    88621  0.8862100E+01  0.10000E-03    2   177242     0     1     T
    88631  0.8863100E+01  0.10000E-03    2   177262     0     1     T
    88641  0.8864100E+01  0.10000E-03    2   177282     0     1     T
    88651  0.8865100E+01  0.10000E-03    2   177302     0     1     T
    88661  0.8866100E+01  0.10000E-03    2   177322     0     1     T
    88671  0.8867100E+01  0.10000E-03    2   177342     0     1     T
    88681  0.8868100E+01  0.10000E-03    2   177362     0     1     T
    88691  0.8869100E+01  0.10000E-03    2   177382     0     1     T
    88701  0.8870100E+01  0.10000E-03    2   177402     0     1     T
    88711  0.8871100E+01  0.10000E-03    2   177422     0     1     T
    88721  0.8872100E+01  0.10000E-03    2   177442     0     1     T
    88731  0.8873100E+01  0.10000E-03    2   177462     0     1     T
    88741  0.8874100E+01  0.10000E-03    2   177482     0     1     T
    88751  0.8875100E+01  0.10000E-03    2   177502     0     1     T
    88761  0.8876100E+01  0.10000E-03    2   177522     0     1     T
    88771  0.8877100E+01  0.10000E-03    2   177542     0     1     T
    88781  0.8878100E+01  0.10000E-03    2   177562     0     1     T
    88791  0.8879100E+01  0.10000E-03    2   177582     0     1     T
    88801  0.8880100E+01  0.10000E-03    2   177602     0     1     T
    88811  0.8881100E+01  0.10000E-03    2   177622     0     1     T
    88821  0.8882100E+01  0.10000E-03    2   177642     0     1     T
    88831  0.8883100E+01  0.10000E-03    2   177662     0     1     T
    88841  0.8884100E+01  0.10000E-03    2   177682     0     1     T
    88851  0.8885100E+01  0.10000E-03    2   177702     0     1     T
    88861  0.8886100E+01  0.10000E-03    2   177722     0     1     T
    88871  0.8887100E+01  0.10000E-03    2   177742     0     1     T
    88881  0.8888100E+01  0.10000E-03    2   177762     0     1     T
    88891  0.8889100E+01  0.10000E-03    2   177782     0     1     T
    88901  0.8890100E+01  0.10000E-03    2   177802     0     1     T
    88911  0.8891100E+01  0.10000E-03    2   177822     0     1     T
    88921  0.8892100E+01  0.10000E-03    2   177842     0     1     T
    88931  0.8893100E+01  0.10000E-03    2   177862     0     1     T
    88941  0.8894100E+01  0.10000E-03    2   177882     0     1     T
    88951  0.8895100E+01  0.10000E-03    2   177902     0     1     T
    88961  0.8896100E+01  0.10000E-03    2   177922     0     1     T
    88971  0.8897100E+01  0.10000E-03    2   177942     0     1     T
    88981  0.8898100E+01  0.10000E-03    2   177962     0     1     T
    88991  0.8899100E+01  0.10000E-03    2   177982     0     1     T
    89000  0.8900000E+01  0.10000E-03    2   178000     0     1     T
    89001  0.8900100E+01  0.10000E-03    2   178002     0     1     T
    89011  0.8901100E+01  0.10000E-03    2   178022     0     1     T
    89021  0.8902100E+01  0.10000E-03    2   178042     0     1     T
    89031  0.8903100E+01  0.10000E-03    2   178062     0     1     T
    89041  0.8904100E+01  0.10000E-03    2   178082     0     1     T
    89051  0.8905100E+01  0.10000E-03    2   178102     0     1     T
    89061  0.8906100E+01  0.10000E-03    2   178122     0     1     T
    89071  0.8907100E+01  0.10000E-03    2   178142     0     1     T
    89081  0.8908100E+01  0.10000E-03    2   178162     0     1     T
    89091  0.8909100E+01  0.10000E-03    2   178182     0     1     T
    89101  0.8910100E+01  0.10000E-03    2   178202     0     1     T
