,ID,random_seed,number_layers,number_units,LAA,number_res,number_ub,weight_values_ic,weight_values_ub,weight_values_lb,ALR,iterations,batch_size,RAR,new_residual_points,time_Adam,time_BFGS,theta_L2_relative_error,theta_abs_relative_error,theta_max_error,psi_L2_relative_error,psi_abs_relative_error,psi_max_error,loss_ub,loss_lb,loss_ic,loss_res
89,40,9,5,50,True,10000,1000,100,10,30,False,100000,128,False,10,1938.1069695290025,2.3736202340005548,0.005499165709197274,0.0036088252528989756,0.025194782146533118,0.023907306569399052,0.019562401184239506,0.2156551515058971,6.8510198e-09,1.1583505e-09,6.135194e-10,1.90752e-06
90,41,0,5,50,True,10000,1000,100,10,100,False,100000,128,False,10,1955.154685780999,2.3748374659990077,0.0031248725373626864,0.0024039394300927,0.005468897046371157,0.007046889012307597,0.009225792325333005,0.045373320832331476,1.0823649e-08,8.1549145e-10,1.6416607e-09,3.362641e-06
91,42,1,5,50,True,10000,1000,100,10,100,False,100000,128,False,10,1958.118080717999,2.295410880000418,0.0034221227552733977,0.0024667615703586727,0.01470382822426139,0.013798912125044594,0.012372596220016694,0.13280874838394885,4.9664486e-09,1.0918348e-09,1.3268570000000002e-09,2.0356174e-06
92,43,2,5,50,True,10000,1000,100,10,100,False,100000,128,False,10,1980.736133049999,51.187659842002176,0.0036604014196435094,0.0022279971343865303,0.017899471649249182,0.016659521874497756,0.012612835940673117,0.15273219694657092,4.69829e-09,2.9183975e-10,1.293802e-09,1.0574973e-06
93,44,3,5,50,True,10000,1000,100,10,100,False,100000,128,False,10,2002.3749734750018,2.291717698000866,0.0036977784982244817,0.0029469715504951938,0.01396602703007041,0.013124059317767892,0.01379991543992351,0.11981326689285998,6.1603607e-09,1.7003826000000002e-10,9.782882e-10,2.1898252e-06
94,45,4,5,50,True,10000,1000,100,10,100,False,100000,128,False,10,2818.113212263,2.6718017070002134,0.0031595299969558476,0.0021867752757762276,0.013981568941195593,0.013551568150500945,0.011737790763279849,0.12166434874100451,7.693691e-09,1.0004445e-10,1.691161e-09,2.0570408e-06
95,46,5,5,50,True,10000,1000,100,10,100,False,100000,128,False,10,2862.874747609,2.67379561099915,0.003737750714600429,0.0029764951135179234,0.010237368121598867,0.010197904388714577,0.012436148538582036,0.08461012416193969,2.5670586e-08,7.8880485e-10,3.532342e-09,3.2965704e-06
96,47,6,5,50,True,10000,1000,100,10,100,False,100000,128,False,10,2867.6825494159993,2.7821741309999197,0.002201174066443886,0.0016978288407220794,0.010051328071673499,0.008797464353309447,0.008426739423132932,0.08849460234207873,4.3324700000000004e-09,1.0608135e-09,1.4743934e-09,2.0862926e-06
97,48,7,5,50,True,10000,1000,100,10,100,False,100000,128,False,10,2936.995437697,2.83606542599955,0.005302418472422994,0.004288893536563123,0.017409968504031287,0.01935385487717542,0.020389709585874105,0.15412170042557483,5.1213487e-08,6.318181e-10,4.6939709999999996e-09,4.2132942e-06
98,49,8,5,50,True,10000,1000,100,10,100,False,100000,128,False,10,2989.2823636760004,2.8131922500015207,0.004203639177756533,0.002896897848110642,0.01899484110744773,0.01773080794048591,0.01505048513766156,0.17328172508892958,2.2842578e-08,2.2019077e-10,3.4694398e-09,4.049807e-06
99,50,9,5,50,True,10000,1000,100,10,100,False,100000,128,False,10,2993.024233762,2.798240394997265,0.003987486695524197,0.0022133477237723164,0.018906998762209998,0.01898322886743245,0.01360533829757536,0.17463880364117568,3.1945533e-09,2.2167528e-10,9.940782e-10,1.4639721e-06
100,1,0,5,50,True,10000,1000,100,100,1,False,100000,128,False,10,2238.322988013,3.085399696999957,0.0028827584443625177,0.002438603627105958,0.007782045134623633,0.010748735554742895,0.011610172378596406,0.07125527014298205,2.4981006e-09,2.6840292000000005e-08,1.384559e-09,2.4426781e-06
101,2,1,5,50,True,10000,1000,100,100,1,False,100000,128,False,10,2206.5691853539997,3.31651419300033,0.002589203989075384,0.0020414881294928975,0.010557281778006522,0.009815989848491746,0.009847901061885397,0.09585012965510376,7.206462e-10,3.8283242999999994e-08,9.840215e-10,3.070192e-06
102,3,2,5,50,True,10000,1000,100,100,1,False,100000,128,False,10,2219.7831721680004,3.3673635889999787,0.0037144123821827094,0.0024556014543427526,0.015049097134919198,0.01665708015937571,0.012606713268456804,0.16978854354205186,7.071595e-09,2.4229274e-07,6.4390524e-09,5.430121699999999e-06
103,4,3,5,50,True,10000,1000,100,100,1,False,100000,128,False,10,2236.8582531170005,3.5696738099995855,0.004619004930180429,0.0031223625639371583,0.01640106683385456,0.0228891811380443,0.01733899804167176,0.24573986810819104,6.2573386e-09,1.4789539999999998e-07,1.1797992e-08,4.294028e-06
104,5,4,5,50,True,10000,1000,100,100,1,False,100000,128,False,10,2241.700623999999,3.3998691350006993,0.01548489972105872,0.008654505064981492,0.07800013355925212,0.09227439640873678,0.056616019468120525,1.1322187746568226,1.5928868999999998e-08,5.1181684e-07,3.0613650000000006e-08,1.0311111e-05
105,6,5,5,50,True,10000,1000,100,100,1,False,100000,128,False,10,2282.4462251130008,2.809120128998984,0.001414138717808154,0.0011107466599708175,0.0030717965270922742,0.0060975278849615296,0.005506176958131769,0.06217642244882571,8.288514299999999e-10,1.4928388e-07,2.4681848e-09,1.6955469e-06
106,7,6,5,50,True,10000,1000,100,100,1,False,100000,128,False,10,2236.296809753998,3.176457338002365,0.01354836520196145,0.00937099093998394,0.055188951715971324,0.06898290660535893,0.05340416123322305,0.6347684229417347,2.4984516e-08,2.1361217e-07,1.3093377e-07,1.9563855e-05
107,8,7,5,50,True,10000,1000,100,100,1,False,100000,128,False,10,2220.228142344,2.490971980001632,0.004190171012191199,0.0026217534553521125,0.016211359925888597,0.02283378598500448,0.01543396611586173,0.2795539988394946,1.3960939e-09,4.8860065999999997e-08,6.693944000000001e-09,4.3297428e-06
108,9,8,5,50,True,10000,1000,100,100,1,False,100000,128,False,10,2290.836640919002,3.167251752001903,0.002521055731172968,0.0019655502302381627,0.007545026317094472,0.008399254834569414,0.007925838517666536,0.14700245798294898,3.1921845e-09,6.178538e-08,1.4041642e-09,3.1811534999999996e-06
109,10,9,5,50,True,10000,1000,100,100,1,False,100000,128,False,10,2300.398864003,2.8382021369980066,0.004030231756022414,0.0025050658085250146,0.018855783471186743,0.017643335858675068,0.013903957044325427,0.164495769639442,2.6579705e-09,8.6982865e-08,2.5133577e-09,3.1350046000000002e-06
110,11,0,5,50,True,10000,1000,100,100,3,False,100000,128,False,10,2372.626043217002,2.6169996290009294,0.003110694644072725,0.002116220677383434,0.012537363299449072,0.015120355556047476,0.011986160640099882,0.11810284439740126,7.525880000000002e-10,1.7287994999999997e-08,2.9642566e-09,1.8475073999999998e-06
111,12,1,5,50,True,10000,1000,100,100,3,False,100000,128,False,10,2285.487695300999,2.687152859001799,0.0014873597463101382,0.0010030253686321407,0.0057948969084249125,0.007819362069005676,0.005630181735317693,0.0923149372102523,2.0738145e-09,2.2091835999999998e-08,2.5109179999999996e-09,2.9537537e-06
112,13,2,5,50,True,10000,1000,100,100,3,False,100000,128,False,10,2237.0988804609988,2.945139499002835,0.0026205190390350577,0.0021042461127097293,0.00676743974588101,0.008018759077581336,0.008947720272724037,0.08093042689813679,8.296801e-09,5.993011e-08,1.3417051000000002e-08,1.092587e-05
113,14,3,5,50,True,10000,1000,100,100,3,False,100000,128,False,10,1974.087027957,3.499611653000102,0.004962641284362812,0.0037515530697886826,0.010322344496102365,0.012216776090890242,0.01447270937580026,0.11218089278521592,7.725849e-09,1.4922485e-07,1.7229044e-09,8.673063e-06
114,15,4,5,50,True,10000,1000,100,100,3,False,100000,128,False,10,1977.5064281370005,3.61264436700003,0.008924281024531779,0.00617157586719491,0.033219921492554594,0.04504301505661843,0.03427943684457616,0.4690832537013536,2.0003519e-08,2.2261925000000002e-07,4.7792486e-08,1.2045409e-05
115,16,5,5,50,True,10000,1000,100,100,3,False,100000,128,False,10,1961.3602599790001,3.1223464349995993,0.001771564409598616,0.0012256755383761749,0.007863821759675649,0.0080108368008389,0.006736548842838524,0.07489734474835341,2.258814e-09,1.1722005e-08,2.5666644e-09,2.4615135e-06
116,17,6,5,50,True,10000,1000,100,100,3,False,100000,128,False,10,2002.64315034,3.4682020630007173,0.008384215726116102,0.006500048143463513,0.025699329569191964,0.0353682488329213,0.03136314502709885,0.3471509965087325,6.0225390000000015e-09,3.4860175e-08,5.4092200000000005e-09,8.367399500000001e-06
117,18,7,5,50,True,10000,1000,100,100,3,False,100000,128,False,10,1978.270739271,2.781743565999932,0.004205243300301924,0.002948381322357862,0.014719499664117341,0.01894432690254349,0.014985857571756732,0.22228710931912854,4.9963393e-09,2.3853376000000003e-08,5.2431908e-09,4.40793e-06
118,19,8,5,50,True,10000,1000,100,100,3,False,100000,128,False,10,1921.0106833849986,2.8016493579998496,0.0048233097375812795,0.003808530448224656,0.018003465905641225,0.018164996327430086,0.018406305397707705,0.15243035902542834,3.1015261e-09,2.2242428e-08,7.246866e-09,6.762184e-06
119,20,9,5,50,True,10000,1000,100,100,3,False,100000,128,False,10,1894.2282845230002,2.8907128989994817,0.004859416311894911,0.002931917720488565,0.017735320136694877,0.023457038505987366,0.017457017816010292,0.18041472118841106,2.4160789999999995e-09,3.7691496e-08,7.635615e-10,2.5560646e-06
120,21,0,5,50,True,10000,1000,100,100,10,False,100000,128,False,10,1888.6123809420005,3.5230127060003724,0.0029207370822082906,0.0018054064759314412,0.010003938728690986,0.015573103224229189,0.010985504538659189,0.15128987115994885,2.418805e-09,6.4775016e-09,4.0198938e-09,2.011218e-06
121,22,1,5,50,True,10000,1000,100,100,10,False,100000,128,False,10,1897.460710712001,2.896600423999189,0.002267548003657143,0.0017508142783799197,0.009503202810739186,0.008626886747850188,0.008741007497530075,0.07093509878563187,2.1887414e-09,8.177076999999999e-09,1.4424597e-09,2.8094425e-06
122,23,2,5,50,True,10000,1000,100,100,10,False,100000,128,False,10,1907.480929354002,2.8934515040018596,0.004469846549711989,0.0027197760131313117,0.01846744408509915,0.02364696815216072,0.016077868449971736,0.2563592942382247,1.6772529999999999e-09,3.1662488e-09,2.5028413e-09,2.9485486000000003e-06
123,24,3,5,50,True,10000,1000,100,100,10,False,100000,128,False,10,1891.9964126350023,3.518161730000429,0.004479868538251475,0.0036789091143567634,0.007081222727150949,0.012022878172781514,0.014823219493587019,0.09058867825233641,6.5202386e-09,2.6047045e-09,5.1737055e-09,4.502939599999999e-06
124,25,4,5,50,True,10000,1000,100,100,10,False,100000,128,False,10,1881.7317304570024,3.751034119999531,0.007225064337262734,0.005330063967722322,0.019325739161778932,0.03341001548872074,0.028780893124374634,0.31092946809903577,8.821166e-08,7.19861e-08,2.3448525e-08,4.8286867e-05
125,26,5,5,50,True,10000,1000,100,100,10,False,100000,128,False,10,1886.26037192,2.4069572589996824,0.008807144782947739,0.00456634725142448,0.04601514123394618,0.04784739020183719,0.030175677552860897,0.5188791121049428,5.342255e-09,7.234119000000001e-09,2.1731252e-09,4.062832e-06
126,27,6,5,50,True,10000,1000,100,100,10,False,100000,128,False,10,1910.317186532,3.2502500040000086,0.004246983411874561,0.003031633023584,0.01484733672599936,0.020302720755493022,0.016065862228042207,0.22511427683011487,1.3457032e-09,1.7381208e-09,5.1294378e-09,2.9479281000000005e-06
127,28,7,5,50,True,10000,1000,100,100,10,False,100000,128,False,10,1937.2632545259994,2.592492917000527,0.005800040804842832,0.0034927437467862517,0.023838505691169853,0.02827009966267258,0.021228313253818496,0.2552602736328691,1.8146004e-09,1.1049803999999998e-08,4.256599e-09,5.286442e-06
128,29,8,5,50,True,10000,1000,100,100,10,False,100000,128,False,10,1940.1352903719999,2.4106052420002015,0.001700268084812354,0.001172536291964089,0.006557020672877417,0.00822516408029822,0.006944888784094273,0.056609054139356685,1.4286553e-09,3.7524309999999995e-09,1.5827811e-09,3.8339554e-06
129,30,9,5,50,True,10000,1000,100,100,10,False,100000,128,False,10,1959.2458345110008,2.5509777839997696,0.0022767235149809503,0.0017593122606441934,0.004430684575160132,0.007733238811913653,0.008096888119044276,0.04990831269336393,1.1975365e-09,1.5350264e-09,9.0446983e-10,2.6415687000000002e-06
130,31,0,5,50,True,10000,1000,100,100,30,False,100000,128,False,10,1947.0758692170002,2.6130637980004394,0.0012652670676008401,0.0010219151193407224,0.005433164061828311,0.004871796438205691,0.005032880272452416,0.04114731993126175,1.5949886e-09,2.8692164e-09,3.9916220000000005e-09,3.2068726000000003e-06
131,32,1,5,50,True,10000,1000,100,100,30,False,100000,128,False,10,1880.7383580430014,2.2552150769988657,0.0030407432314650644,0.0023670846999190565,0.010946053394396887,0.01214753938086171,0.011879172158504842,0.09849697699112658,4.693469e-09,3.6255168e-09,3.5372703e-09,3.3777237000000003e-06
132,33,2,5,50,True,10000,1000,100,100,30,False,100000,128,False,10,1894.880659448001,2.54918686199926,0.007589745313778002,0.0042830615487354845,0.030822116040207792,0.04121425645788398,0.026926435690583627,0.4508528264190108,6.382595e-09,5.4336433e-09,9.546014000000001e-09,5.5315513e-06
133,34,3,5,50,True,10000,1000,100,100,30,False,100000,128,False,10,1908.2209497060012,2.640440850002051,0.005977768651330358,0.003731061599577734,0.025098773644118277,0.027751224181608553,0.021243064498068735,0.23879055660711224,9.087225400000001e-10,1.83781e-09,1.4561212e-09,1.8500143e-06
134,35,4,5,50,True,10000,1000,100,100,30,False,100000,128,False,10,1916.9456923379985,3.059316097998817,0.00699851626073554,0.004690610433479195,0.028578012639404182,0.03608264949279528,0.026233678599547932,0.42815347033990925,9.400173e-09,3.443812e-09,2.1683658e-08,8.45404e-06
135,36,5,5,50,True,10000,1000,100,100,30,False,100000,128,False,10,1918.6198202300002,2.7621612980001373,0.0023530871066763013,0.0018441641372926752,0.002828073134605702,0.006844361500887655,0.007904342408010545,0.05646129068918215,4.4832476e-09,3.8027459999999995e-09,6.7823334e-09,2.827774e-06
136,37,6,5,50,True,10000,1000,100,100,30,False,100000,128,False,10,1950.018201687999,2.9910303490032675,0.006157712717270122,0.004308739371199801,0.02484508147142117,0.0301370689462634,0.02301318831644408,0.35887282175198987,3.3299916e-09,5.1284346e-09,5.052337e-09,6.981188e-06
137,38,7,5,50,True,10000,1000,100,100,30,False,100000,128,False,10,1971.3112474539994,3.167956063996826,0.0038716752282291506,0.002680686309754853,0.012587859684348945,0.01802037701118193,0.014579961440444579,0.2055936945792407,2.4750948e-09,2.5409101e-09,6.740927e-09,5.0192593e-06
138,39,8,5,50,True,10000,1000,100,100,30,False,100000,128,False,10,1972.547701954998,2.4114892420002434,0.0008556540839744113,0.0006599940308288057,0.004268742622657473,0.003828017238193128,0.0032499565006179356,0.054081158014011255,1.0645643e-09,4.0262083e-09,3.768004000000001e-09,3.163438e-06
139,40,9,5,50,True,10000,1000,100,100,30,False,100000,128,False,10,1983.7073631210005,3.389511635999952,0.003998844690669455,0.0030206247503688664,0.014381735043336397,0.017560105996729355,0.014659491163720397,0.21061127466336682,1.1341701000000002e-08,2.0602322e-09,8.97481e-09,8.043167e-06
140,41,0,5,50,True,10000,1000,100,100,100,False,100000,128,False,10,2749.525403885,3.367513219999637,0.004465243617368472,0.0028964662556216787,0.01763290455243771,0.021468792976739145,0.016425031086098642,0.24006243068231647,3.2798955000000004e-08,9.564352e-10,1.5714937e-08,9.831887000000001e-06
141,42,1,5,50,True,10000,1000,100,100,100,False,100000,128,False,10,2832.7718900539994,2.610414278999997,0.003472938238146454,0.002426880795727824,0.01099669856610161,0.01758040340073973,0.013502063795355046,0.18701683415138426,2.3321907e-09,1.0412818e-09,7.0122175e-09,4.7899099999999995e-06
142,43,2,5,50,True,10000,1000,100,100,100,False,100000,128,False,10,2833.584820424,2.8081088500002807,0.006414206015970415,0.0046649719074021555,0.024131937341500764,0.0309801816162212,0.024437691392554226,0.378451541247502,1.1099533000000002e-08,2.9032552e-09,1.336327e-08,6.6571033e-06
143,44,3,5,50,True,10000,1000,100,100,100,False,100000,128,False,10,2906.4764808620002,2.7293272799997794,0.005383526128297391,0.0035104740935325814,0.020932543181397367,0.02758853569955525,0.020365576173992678,0.2949635537291915,5.528557e-09,5.7777133e-10,1.05480495e-08,3.6284384e-06
144,45,4,5,50,True,10000,1000,100,100,100,False,100000,128,False,10,2954.8910480110007,2.893334619999223,0.005021011209365558,0.0036656655801294846,0.019607069992043424,0.025428568742456418,0.019171098628654296,0.29452460092679456,4.591794999999999e-08,6.025085e-09,7.307959e-08,1.4313173e-05
145,46,5,5,50,True,10000,1000,100,100,100,False,100000,128,False,10,2961.820697965002,2.7095916729995224,0.0035448206163927053,0.0026409072792524563,0.012432589359901963,0.01476251238428018,0.012257320451177212,0.2120793951865405,4.8419557e-09,2.001614e-09,2.188993e-08,8.963475e-06
146,47,6,5,50,True,10000,1000,100,100,100,False,100000,128,False,10,2987.7591547660013,3.339076036998449,0.004937388284750893,0.0031766776426805964,0.019763750657583568,0.025472557917225937,0.019047504969850054,0.20035491413762085,5.3335625999999995e-08,4.204537999999999e-09,1.8917408999999998e-07,2.4039451e-05
147,48,7,5,50,True,10000,1000,100,100,100,False,100000,128,False,10,3062.477594221,3.4748124930010817,0.0019421640543946283,0.001542054161847375,0.006782787218545583,0.00729283450643903,0.0076473118619455535,0.05514754824946411,5.7163145e-09,1.352053e-09,1.3210663e-08,5.144038000000001e-06
148,49,8,5,50,True,10000,1000,100,100,100,False,100000,128,False,10,3136.5602321330007,2.912232402999507,0.0028028041734381275,0.0022332877993263716,0.007707892374803071,0.011643690132388293,0.01119742817781734,0.12342010868751707,8.965521e-09,1.2202864e-09,6.187696999999998e-09,7.0509523e-06
149,50,9,5,50,True,10000,1000,100,100,100,False,100000,128,False,10,3181.458553147997,3.647840225999971,0.004322173950983271,0.0028611613510554383,0.016732929663468843,0.022199420506029,0.016246948897641382,0.25337355417386487,4.58167e-09,2.6059566e-10,3.1959209e-09,2.7437777e-06
150,1,0,5,50,True,10000,1000,100,3,1,False,100000,128,False,10,1579.489218233,2.116895680000198,0.0008965084831464214,0.0006757067954808836,0.005388092377768938,0.003103504227614628,0.0031674993201873257,0.02279084270183218,4.9600209999999995e-09,4.5443227e-09,3.1249586e-10,5.413674599999999e-07
151,2,1,5,50,True,10000,1000,100,3,1,False,100000,128,False,10,1537.707908287,2.260028481000063,0.0013624972948959742,0.0010152460427333603,0.004643794990561556,0.0061622752224516015,0.0053887549161743585,0.05307130497442181,1.004305e-08,2.0892623000000003e-08,1.2663118999999998e-10,6.159879000000001e-07
152,3,2,5,50,True,10000,1000,100,3,1,False,100000,128,False,10,1539.9362258729998,2.207843447000414,0.0013394350322941619,0.000837882194283609,0.005632284411509619,0.006407241954555354,0.004897606432303891,0.05621843021856243,1.5241451e-09,8.0316696e-09,8.531884e-11,3.0497435e-07
153,4,3,5,50,True,10000,1000,100,3,1,False,100000,128,False,10,1541.0624922329998,2.164382960999319,0.002117027457971715,0.0011344809078832107,0.010455849894602881,0.01081036739073239,0.007332210587241544,0.09173113455338244,1.2155801000000001e-08,1.081715e-08,1.4435213e-10,3.9237429999999994e-07
