,ID,random_seed,number_layers,number_units,LAA,number_res,number_ub,weight_values_ic,weight_values_ub,weight_values_lb,ALR,iterations,batch_size,RAR,new_residual_points,time_Adam,time_BFGS,theta_L2_relative_error,theta_abs_relative_error,theta_max_error,psi_L2_relative_error,psi_abs_relative_error,psi_max_error,loss_ub,loss_lb,loss_ic,loss_res,number_weight_parameters
91,12,1,1,50,False,10000,1000,10,10,10,False,100000,128,False,10,766.2605945599989,37.372434928000075,0.016444067988249357,0.012825475408977138,0.03927660707026892,0.07273460031487414,0.06811477810348496,0.7676619114765351,3.196844e-06,1.6163044e-06,2.5045796e-05,0.00031735172,150
92,13,2,1,50,False,10000,1000,10,10,10,False,100000,128,False,10,781.0707408449998,28.74449629999981,0.01768432403037691,0.013241527427519264,0.04617942098170691,0.10201403402935504,0.08280928204450087,0.8576711239704315,3.4191676e-06,1.5681796e-06,3.8900584e-05,0.0003670577,150
93,14,3,1,50,False,10000,1000,10,10,10,False,100000,128,False,10,809.4087489499998,38.09378226199988,0.025032881164589255,0.017033649364914555,0.04578704360515051,0.1784353995053686,0.12989871682315532,0.8895668814134037,5.85321e-06,2.3588124999999998e-06,4.012917e-05,0.00038193504,150
94,15,4,1,50,False,10000,1000,10,10,10,False,100000,128,False,10,806.3678404319999,0.6208896360003564,0.0328185595520604,0.0228137057984101,0.07567328933268958,0.2295549815070974,0.1631519382032407,1.1708634915241425,4.4143572999999995e-05,1.913346e-06,0.00016987056,0.0004931173,150
95,16,5,1,50,False,10000,1000,10,10,10,False,100000,128,False,10,822.5373392550009,38.593770822000806,0.03719597856383888,0.029796942203760314,0.04750170532256537,0.1275609361865903,0.13534790992089243,0.8740254464039032,5.9271106e-06,1.7346201999999999e-06,4.2433385e-05,0.00038514286,150
96,17,6,1,50,False,10000,1000,10,10,10,False,100000,128,False,10,831.1676462720006,0.7151081299998623,0.028852012983341904,0.02172667156387739,0.07568021837264471,0.20211637693790166,0.14975040130020958,1.1709266724476044,5.8901666999999995e-05,3.0656684000000003e-06,0.00017563101000000003,0.00033583556,150
97,18,7,1,50,False,10000,1000,10,10,10,False,100000,128,False,10,841.8346744659975,41.59969679700225,0.028856401282245935,0.020838028354400275,0.04740569714099341,0.25142061925472275,0.1670328019142386,1.3782248335276366,5.1605994e-06,1.5986822e-06,4.5800533999999996e-05,0.0003861702,150
98,19,8,1,50,False,10000,1000,10,10,10,False,100000,128,False,10,857.277720746999,0.6949624560002121,0.042467572865187875,0.031046916380201267,0.0760760230162757,0.22405719383882616,0.18508159513498365,1.1745284619220917,5.7976453e-05,2.1838064e-06,0.00017863735,0.0007674806,150
99,20,9,1,50,False,10000,1000,10,10,10,False,100000,128,False,10,866.0195679540011,0.716613316002622,0.04380718486566777,0.031773696930380166,0.08010428372413092,0.3198020179251241,0.22788151830386325,1.429943909388284,8.1729624e-05,8.957125e-06,0.00022580984,0.0007895991,150
100,21,0,1,60,True,10000,1000,10,10,10,False,100000,128,False,10,981.5027966589987,181.61864444499952,0.007559957292295996,0.006047156518170001,0.008852430163101499,0.019073414052893835,0.024607759249926718,0.18225608490793155,1.443209e-07,7.938844e-08,8.099724499999999e-07,2.8263540000000004e-05,180
101,22,1,1,60,True,10000,1000,10,10,10,False,100000,128,False,10,994.7170126600031,163.05049079899982,0.011140825025831334,0.009221905138868391,0.019313454363645843,0.03385476396061824,0.039771695131286096,0.44968019150583194,2.5127054e-07,2.8753829999999997e-07,4.74674e-06,4.9142527e-05,180
102,23,2,1,60,True,10000,1000,10,10,10,False,100000,128,False,10,1016.8320369129979,0.8685128799988888,0.012752310737468494,0.0105153796810605,0.04441194954902106,0.06037041940049366,0.0572085384576922,0.8353844704517548,8.238849e-06,1.4023977e-06,3.3264045e-05,0.00020928106,180
103,24,3,1,60,True,10000,1000,10,10,10,False,100000,128,False,10,1028.3138150429986,0.7656945620001352,0.01413751202033558,0.011945694174706279,0.042353249821962646,0.07994514365557603,0.06899670990947694,0.8087833943256562,1.0857316e-05,1.4074399e-06,2.9981302e-05,0.00024151865,180
104,25,4,1,60,True,10000,1000,10,10,10,False,100000,128,False,10,1047.035736836002,163.82940156800032,0.009240333444782369,0.006880880095417559,0.02683120749905238,0.04424594363013776,0.03721066775971133,0.4188393177875702,6.695836e-08,2.7755564e-07,3.7261436000000004e-06,3.302005e-05,180
105,26,5,1,60,True,10000,1000,10,10,10,False,100000,128,False,10,1071.6733486470002,0.9603234849964792,0.027426522113922238,0.02235425905205475,0.04165259722262793,0.21932815147352674,0.16075420756580241,1.1778715944397296,1.0029554e-05,6.971656e-07,2.8821732000000003e-05,0.00039079995000000005,180
106,27,6,1,60,True,10000,1000,10,10,10,False,100000,128,False,10,1133.9749189840004,156.85908755599667,0.008019344521978996,0.005455695304132297,0.02859332459993774,0.036684412461112446,0.029181920332046297,0.38805065773813174,6.067699600000001e-08,2.407678e-07,3.1861207e-06,3.90022e-05,180
107,28,7,1,60,True,10000,1000,10,10,10,False,100000,128,False,10,1161.5898892980003,1.0642378789998475,0.02298419344873334,0.01778563957301667,0.04450223568469458,0.1169959579131322,0.09907224116339575,0.8365350785144989,1.1562201500000002e-05,9.067370600000001e-07,3.4914192e-05,0.00036228646,180
108,29,8,1,60,True,10000,1000,10,10,10,False,100000,128,False,10,1210.991900825,135.37670901299862,0.012610649767397803,0.009139438035923576,0.03311207674458155,0.05507153520870882,0.048230901842438674,0.47040353440133975,3.2526373e-07,2.8879995e-07,4.6464575e-06,9.105481e-05,180
109,30,9,1,60,True,10000,1000,10,10,10,False,100000,128,False,10,1230.9487447809988,171.988680688999,0.007860732858108732,0.005845372346003839,0.019983484798789863,0.03282751247686721,0.028593704748749,0.3760689320453827,2.3281645999999999e-07,1.8058965e-07,2.9459249999999997e-06,4.6739573e-05,180
110,31,0,1,60,False,10000,1000,10,10,10,False,100000,128,False,10,1111.4300032669998,52.94798786899992,0.03142077624555316,0.022977149757761092,0.047665320072473816,0.29256064270652365,0.1919687186123759,1.5907919237565433,1.7850307e-05,1.1625172e-06,4.7695758e-05,0.00048068724999999996,180
111,32,1,1,60,False,10000,1000,10,10,10,False,100000,128,False,10,1114.1451476360016,1.0479740779992426,0.026931266044826322,0.018801179371078443,0.08419430974513464,0.10753951047203081,0.1017359396839568,1.2456785263904755,9.439465e-05,4.7289922999999996e-06,0.00026776321,0.000602623,180
112,33,2,1,60,False,10000,1000,10,10,10,False,100000,128,False,10,1120.5713079619964,1.106062259997998,0.04412835539604464,0.030814968860015196,0.0756652427056449,0.34709497925004185,0.23535606867112122,1.6166663134265384,5.6261854999999994e-05,1.5155669e-06,0.00017083959999999998,0.0005735585,180
113,34,3,1,60,False,10000,1000,10,10,10,False,100000,128,False,10,1132.3810706150034,0.9673510110005736,0.03341276079887546,0.025202307722042207,0.08486444476634436,0.14727501462682258,0.14271981228105565,1.2513316693195526,7.285024e-05,9.355782e-06,0.0002544794,0.00086387194,180
114,35,4,1,60,False,10000,1000,10,10,10,False,100000,128,False,10,1126.9603868080012,57.78396214100212,0.025630571777858588,0.01732431550580639,0.04346414629012518,0.22750444863013167,0.144778262045283,1.3515804193467122,1.410839e-05,8.675825e-07,3.5777615e-05,0.00043070002,180
115,36,5,1,60,False,10000,1000,10,10,10,False,100000,128,False,10,1134.7487552890016,45.680760995994206,0.015244275619895697,0.009151869052240259,0.04750991586238318,0.15143254534428574,0.08479006877083915,0.8741260590442841,1.4162813000000002e-05,1.714467e-06,4.6216854e-05,0.00032315336,180
116,37,6,1,60,False,10000,1000,10,10,10,False,100000,128,False,10,1118.1253874530012,52.912243097998726,0.013657474924875474,0.01009267855606171,0.04759643200427466,0.07871180473760442,0.06415399285687932,0.8751867833027069,3.7548218e-06,1.8399427e-06,4.4352586e-05,0.0002547225,180
117,38,7,1,60,False,10000,1000,10,10,10,False,100000,128,False,10,1147.8653111110034,0.9685516179961269,0.03603595624759855,0.026272251360425988,0.07463797155410223,0.299308849133446,0.20002345520163672,1.457435541850575,6.529969000000001e-05,3.4697741000000003e-06,0.00017359223000000003,0.00043759355000000003,180
118,39,8,1,60,False,10000,1000,10,10,10,False,100000,128,False,10,1158.9459779280005,1.1008951439944212,0.026402482655700967,0.018660555754539405,0.07621326271087103,0.2204984109351541,0.1452926584184675,1.1757741989978974,6.907229e-05,1.6924107000000002e-06,0.00018970406000000002,0.0003702196,180
119,40,9,1,60,False,10000,1000,10,10,10,False,100000,128,False,10,1140.0125040519997,0.9797545420005918,0.030643681479311964,0.022673887391435766,0.07892694297820502,0.18431359358670008,0.14784254317543866,1.2000950398334687,7.0219074e-05,1.7094346000000003e-06,0.00020626262,0.00031625744,180
120,1,0,2,10,True,10000,1000,10,10,10,False,100000,128,False,10,992.2468254029999,1.2397750830000405,0.015676851198874027,0.012773374116512345,0.037217728529276184,0.11682114169273956,0.08288578539094751,0.8261067028497675,8.623244e-06,9.460253e-07,2.2629038e-05,0.00033798309999999996,130
121,2,1,2,10,True,10000,1000,10,10,10,False,100000,128,False,10,995.2018233040003,1.1796110909999697,0.024203846422139283,0.019449847072152384,0.05398339751750403,0.10652965782408357,0.10323788984277535,0.950537067879123,7.799877e-06,2.7536828e-06,5.3648702000000006e-05,0.0009636478500000001,130
122,3,2,2,10,True,10000,1000,10,10,10,False,100000,128,False,10,1033.5752351689998,15.266775413000232,0.013597153313120098,0.009285596015310633,0.024904392395319275,0.03984274844439646,0.04265025955838075,0.5493825497516815,1.0089088000000001e-06,6.157543e-07,7.608979e-06,0.00021732492000000003,130
123,4,3,2,10,True,10000,1000,10,10,10,False,100000,128,False,10,1054.4256894199998,1.4101539920002324,0.02140249341402768,0.014368089071394205,0.027287736163272847,0.07680446245490066,0.07696742813674799,0.5645447792896454,2.0492968999999998e-06,6.859944499999999e-07,8.703635e-06,0.00020712805,130
124,5,4,2,10,True,10000,1000,10,10,10,False,100000,128,False,10,1115.798237909,56.77398591200017,0.016584059185051556,0.013186056121478575,0.0451668926329864,0.052042602917674964,0.05684034801189083,0.4391609743650029,1.4274808999999998e-07,1.3662923e-07,1.4282027e-06,4.4743577999999996e-05,130
125,6,5,2,10,True,10000,1000,10,10,10,False,100000,128,False,10,1073.3373245510002,75.2736354790004,0.0072345307326883886,0.005719716312007968,0.02223256284582531,0.03101252525224475,0.029018574348194496,0.34453116082040713,7.306399e-07,1.7731360000000003e-07,2.9646303e-06,4.0959865e-05,130
126,7,6,2,10,True,10000,1000,10,10,10,False,100000,128,False,10,1098.9197869359996,1.4809219210001174,0.01725313432569713,0.013608386160813437,0.03455597880870276,0.07200962253801689,0.06974615348712121,0.701084238518161,1.0426588e-05,6.469731999999999e-07,2.2450277999999997e-05,0.00027770805,130
127,8,7,2,10,True,10000,1000,10,10,10,False,100000,128,False,10,1121.9265287239996,47.788184716000615,0.012007244256566223,0.008119037778889506,0.012045546447198185,0.04044121596484351,0.03974796818470432,0.3285013439799145,3.2601105e-07,1.2275709e-07,1.7515818999999999e-06,4.5233865e-05,130
128,9,8,2,10,True,10000,1000,10,10,10,False,100000,128,False,10,1012.731228345001,78.26708394900015,0.003529105071704201,0.002197107542746953,0.01529347680523524,0.017175615163326642,0.013368760981991136,0.14864526413766788,2.0167083999999998e-07,8.6684175e-08,4.7392996e-07,1.7847839999999998e-05,130
129,10,9,2,10,True,10000,1000,10,10,10,False,100000,128,False,10,1011.3925313,35.153238773998964,0.026867120187798958,0.02255293845004132,0.01890019374914581,0.063266778431178,0.08753056956996758,0.30625162743417667,7.705391e-07,1.0674461e-06,2.2666380000000002e-06,0.00016690796000000003,130
130,11,0,2,20,True,10000,1000,10,10,10,False,100000,128,False,10,1009.9119317799996,45.755397917000664,0.006552677823765479,0.004568141465691385,0.029447328916470422,0.03012255217112387,0.024875107546819798,0.32647579560714,1.1473507000000002e-07,5.131442e-08,1.9857816e-06,1.4058144e-05,460
131,12,1,2,20,True,10000,1000,10,10,10,False,100000,128,False,10,995.5297790550012,1.214336758999707,0.00622539578700801,0.005097840491714227,0.022825084362329773,0.028044815039402666,0.026096959039908236,0.5134533467182343,1.8124781000000002e-06,2.640529e-07,6.7904302000000005e-06,0.00013998176,460
132,13,2,2,20,True,10000,1000,10,10,10,False,100000,128,False,10,1010.8661004200003,1.136417794999943,0.008386805142934151,0.0064624847421773275,0.024800456795992187,0.030805065125613013,0.030313097947317742,0.5476168217548554,7.418535e-07,1.9834152e-07,8.025771999999999e-06,7.8819874e-05,460
133,14,3,2,20,True,10000,1000,10,10,10,False,100000,128,False,10,1004.806969442001,67.65690678399915,0.00913204399870621,0.005581942468588797,0.042762024030233714,0.04772005704420403,0.03411758986646148,0.48616522202925916,8.394740499999999e-08,4.0783508e-08,4.6716803999999995e-07,7.924474e-06,460
134,15,4,2,20,True,10000,1000,10,10,10,False,100000,128,False,10,1031.5433127340002,53.29173012300089,0.00920338664497671,0.006073162902524564,0.012079813061432187,0.0313476844729499,0.029856735272162514,0.24902973793832706,7.428553000000001e-07,1.9194938e-07,1.3412205e-06,3.8211052e-05,460
135,16,5,2,20,True,10000,1000,10,10,10,False,100000,128,False,10,1019.7494786550014,72.4004129169989,0.0017944821113858374,0.0012359081384238435,0.006787124083189933,0.007539362585469908,0.006646357776920046,0.07017761055645888,6.866840600000001e-08,2.3780994999999998e-08,5.1283944000000006e-08,2.9751299999999997e-06,460
136,17,6,2,20,True,10000,1000,10,10,10,False,100000,128,False,10,1028.194542926998,69.29321130500102,0.005201071620043407,0.003243983753877683,0.024439719191471948,0.02650982127172247,0.020039270663462914,0.2488220734088611,2.1948317000000004e-07,6.363653e-08,5.824298299999999e-07,9.709836e-06,460
137,18,7,2,20,True,10000,1000,10,10,10,False,100000,128,False,10,1051.0624412239995,104.93020415499996,0.0033671212952268363,0.0026152085291588113,0.0034369674661772764,0.012396850615512333,0.012722415312768777,0.09626064919320987,6.951982000000001e-08,8.670855e-08,2.591878e-07,1.2319631e-05,460
138,19,8,2,20,True,10000,1000,10,10,10,False,100000,128,False,10,1028.9776748289987,53.69760201000099,0.006135505633161279,0.0036714692385959083,0.029404309264103784,0.03142632122837624,0.021990334958842356,0.341304723580504,1.1236585e-07,1.1098627e-07,7.190141700000001e-07,1.513659e-05,460
139,20,9,2,20,True,10000,1000,10,10,10,False,100000,128,False,10,1048.0186123720014,1.2207698309975967,0.006724625690130956,0.004688685694903744,0.02903312228634486,0.030136562241806514,0.024641632050712552,0.3533304753193085,2.447559e-07,1.998655e-07,2.7975855e-06,1.962171e-05,460
140,1,0,2,10,False,10000,1000,10,10,10,False,100000,128,False,10,693.1888431070001,47.13073627599988,0.005021609153597478,0.0039272718157098594,0.01686321477666375,0.022927347650076816,0.020791789314962634,0.2512050690540497,1.1381007e-06,2.45837e-07,1.5088142e-06,2.1286350000000003e-05,130
141,2,1,2,10,False,10000,1000,10,10,10,False,100000,128,False,10,705.1882954570001,40.25881723199973,0.00713924085059571,0.005386174035711047,0.02569937008448059,0.03384544754418739,0.028727891590300935,0.35814343117563174,2.1143450000000003e-07,1.4879485000000002e-07,2.9392559999999996e-06,4.101817e-05,130
142,3,2,2,10,False,10000,1000,10,10,10,False,100000,128,False,10,704.189108653,0.771176376999847,0.017457662021052752,0.014543320566088551,0.04274921837836676,0.07558281012228381,0.07338485916711851,0.8139551701435273,1.6685723e-05,8.363435e-07,3.2028787000000005e-05,0.00028436537999999996,130
143,4,3,2,10,False,10000,1000,10,10,10,False,100000,128,False,10,706.0249980630001,21.193529271000443,0.008627695503081163,0.00611359248757311,0.024958171425537412,0.04746010847856621,0.03697112358000833,0.3317712368854706,2.0342452e-07,2.5734764000000003e-07,2.5823233e-06,6.788903599999999e-05,130
144,5,4,2,10,False,10000,1000,10,10,10,False,100000,128,False,10,706.0377384800004,55.93212880499959,0.003271037994291758,0.0022278062748664544,0.01190265724756534,0.01793717424896031,0.013822942674988084,0.23630080841867374,6.349986999999999e-07,1.4812564000000003e-07,1.8134587e-06,2.9291845e-05,130
145,6,5,2,10,False,10000,1000,10,10,10,False,100000,128,False,10,710.8354036259998,26.87296759900073,0.010650044022044397,0.008416136178666173,0.021297849450411133,0.029493528631828882,0.035797901482271,0.4862161698230927,2.7739533999999996e-06,4.807399e-07,6.845236e-06,9.6956304e-05,130
146,7,6,2,10,False,10000,1000,10,10,10,False,100000,128,False,10,710.9663912329997,30.83720078299939,0.01026923170318224,0.008260443390314598,0.02383774302914271,0.040443294294856165,0.041121710753245715,0.21607194370915406,4.5841054e-07,3.1496583000000003e-07,8.8057834e-07,5.1862799999999994e-05,130
147,8,7,2,10,False,10000,1000,10,10,10,False,100000,128,False,10,719.1119689960005,25.833987881000212,0.011351775665213892,0.009139116300647301,0.016394836530233714,0.03808940805602863,0.04329367870914499,0.32484899185983585,1.0567443999999999e-06,2.447357e-07,2.0294544e-06,6.3972846e-05,130
148,9,8,2,10,False,10000,1000,10,10,10,False,100000,128,False,10,720.1434614139998,16.217771084999185,0.015342611334811887,0.010062901667974513,0.025276445327476804,0.04266361839433414,0.04601417091510877,0.35837565087167667,3.3145787e-07,4.2966977e-07,2.6837082999999994e-06,0.000101681006,130
149,10,9,2,10,False,10000,1000,10,10,10,False,100000,128,False,10,721.6696094010003,21.910173611000573,0.008720936099069035,0.0074632392743125674,0.026597661599661204,0.03366329885574606,0.03456946518641583,0.360578400123996,1.1790775999999999e-07,3.0215042999999996e-07,3.0893727e-06,4.9666720000000005e-05,130
150,11,0,2,20,False,10000,1000,10,10,10,False,100000,128,False,10,726.2582109649993,0.9379738309999084,0.025311647816497307,0.020039754686030923,0.067336104545893,0.11665631325604152,0.11092608660628649,1.0918108048328583,3.418375e-05,1.5026438e-06,0.00011166440000000001,0.00047258586999999997,460
151,12,1,2,20,False,10000,1000,10,10,10,False,100000,128,False,10,732.7965372500003,26.421426287999566,0.009008395866637127,0.007434718462697954,0.025659420071319883,0.036062550842116424,0.03759233082760007,0.43971930168954776,4.4277755e-07,3.1416697999999996e-07,4.1560957e-06,0.00010219293,460
152,13,2,2,20,False,10000,1000,10,10,10,False,100000,128,False,10,729.1424365729999,50.10465465299967,0.012564736436980637,0.00950324953464021,0.016041747961344055,0.02867154498967896,0.03682605797165313,0.3863662304767792,1.5294731000000002e-06,2.3650910999999997e-07,3.612998e-06,4.5277047e-05,460
